"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (SAVI BC Dataset_v0) - _step","agent_type: gw (SAVI BC Dataset_v0) - _step__MIN","agent_type: gw (SAVI BC Dataset_v0) - _step__MAX","agent_type: gw (SAVI BC Dataset_v0) - metrics/success","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MAX"
"18285000","4876.2","4876","4877","0.5600000023841858","0","1","4877","4877","4877","0.7600000083446503","0.4000000059604645","1"
"18300000","4880.2","4880","4881","0.5200000047683716","0","1","4881","4881","4881","0.7200000166893006","0.6000000238418579","1"
"18315000","4884.2","4884","4885","0.6000000059604644","0.20000000298023224","1","4885","4885","4885","0.760000005364418","0.20000000298023224","1"
"18330000","4888.2","4888","4889","0.4400000095367432","0","0.800000011920929","4889","4889","4889","0.720000010728836","0.4000000059604645","1"
"18345000","4892.2","4892","4893","0.5200000017881393","0","1","4893","4893","4893","0.7200000166893006","0.6000000238418579","0.800000011920929"
"18360000","4896.2","4896","4897","0.6800000071525574","0","1","4897","4897","4897","0.7200000077486038","0.20000000298023224","1"
"18375000","4900.2","4900","4901","0.5600000083446502","0","1","4901","4901","4901","0.8000000059604645","0.4000000059604645","1"
"18390000","4904.2","4904","4905","0.6400000095367432","0.4000000059604645","0.800000011920929","4905","4905","4905","0.5600000083446502","0.4000000059604645","1"
"18405000","4908.2","4908","4909","0.760000005364418","0.20000000298023224","1","4909","4909","4909","0.6800000071525574","0.4000000059604645","1"
"18420000","4912.2","4912","4913","0.40000001192092893","0.20000000298023224","0.6000000238418579","4913","4913","4913","0.6800000071525574","0.4000000059604645","1"
"18435000","4916.2","4916","4917","0.6000000059604644","0","1","4917","4917","4917","0.6000000089406967","0.20000000298023224","1"
"18450000","4920.2","4920","4921","0.5200000047683716","0.20000000298023224","1","4921","4921","4921","0.8400000095367431","0.6000000238418579","1"
"18465000","4924.2","4924","4925","0.5200000077486038","0","1","4925","4925","4925","0.5600000083446502","0","1"
"18480000","4928.2","4928","4929","0.7200000047683716","0.4000000059604645","1","4929","4929","4929","0.7600000083446503","0.4000000059604645","1"
"18495000","4932.2","4932","4933","0.600000011920929","0","1","4933","4933","4933","0.4800000101327896","0.20000000298023224","0.800000011920929"
"18510000","4936.2","4936","4937","0.600000011920929","0.4000000059604645","0.800000011920929","4937","4937","4937","0.44000000655651095","0.20000000298023224","0.800000011920929"
"18525000","4940.2","4940","4941","0.6000000059604644","0.4000000059604645","1","4941","4941","4941","0.4800000101327896","0.20000000298023224","0.800000011920929"
"18540000","4944.2","4944","4945","0.4800000131130219","0.4000000059604645","0.6000000238418579","4945","4945","4945","0.6800000131130218","0.4000000059604645","0.800000011920929"
"18555000","4948.2","4948","4949","0.6800000131130218","0.4000000059604645","0.800000011920929","4949","4949","4949","0.6400000095367432","0.4000000059604645","0.800000011920929"
"18570000","4952.2","4952","4953","0.8800000071525573","0.800000011920929","1","4953","4953","4953","0.6000000059604644","0.4000000059604645","1"
"18585000","4956.2","4956","4957","0.7200000077486038","0.20000000298023224","1","4957","4957","4957","0.4400000095367432","0","0.800000011920929"
"18600000","4960.2","4960","4961","0.6800000131130218","0.4000000059604645","1","4961","4961","4961","0.6400000095367432","0.4000000059604645","1"
"18615000","4964.2","4964","4965","0.8000000059604645","0.4000000059604645","1","4965","4965","4965","0.800000011920929","0.6000000238418579","1"
"18630000","4968.2","4968","4969","0.6400000065565109","0.20000000298023224","1","4969","4969","4969","0.8000000059604645","0.4000000059604645","1"
"18645000","4972.2","4972","4973","0.6800000190734863","0.6000000238418579","0.800000011920929","4973","4973","4973","0.6400000125169754","0.20000000298023224","1"
"18660000","4976.2","4976","4977","0.8400000095367431","0.6000000238418579","1","4977","4977","4977","0.4400000095367432","0.20000000298023224","0.800000011920929"
"18675000","4980.2","4980","4981","0.720000010728836","0.4000000059604645","1","4981","4981","4981","0.6400000065565109","0.20000000298023224","1"
"18690000","4984.2","4984","4985","0.800000011920929","0.800000011920929","0.800000011920929","4985","4985","4985","0.600000011920929","0","1"
"18705000","4988.2","4988","4989","0.5600000113248825","0.20000000298023224","0.800000011920929","4989","4989","4989","0.6000000149011612","0.20000000298023224","0.800000011920929"
"18720000","4992.2","4992","4993","0.6400000095367432","0.4000000059604645","1","4993","4993","4993","0.7600000143051148","0.6000000238418579","1"
"18735000","4996.2","4996","4997","0.7600000083446503","0.4000000059604645","1","4997","4997","4997","0.5600000053644181","0.20000000298023224","1"
"18750000","5000.2","5000","5001","0.6400000154972076","0.4000000059604645","0.800000011920929","5001","5001","5001","0.6800000071525574","0.4000000059604645","1"
"18765000","5004.2","5004","5005","0.600000011920929","0","1","5005","5005","5005","0.5600000113248825","0.20000000298023224","0.800000011920929"
"18780000","5008.2","5008","5009","0.5600000202655793","0.4000000059604645","0.6000000238418579","5009","5009","5009","0.5600000113248825","0.20000000298023224","1"
"18795000","5012.2","5012","5013","0.5600000113248825","0.20000000298023224","0.800000011920929","5013","5013","5013","0.6000000089406967","0.20000000298023224","1"
"18810000","5016.2","5016","5017","0.6400000095367432","0","1","5017","5017","5017","0.5200000077486038","0","1"
"18825000","5020.2","5020","5021","0.5200000077486038","0.20000000298023224","0.800000011920929","5021","5021","5021","0.720000010728836","0.4000000059604645","1"
"18840000","5024.2","5024","5025","0.6400000065565109","0.20000000298023224","1","5025","5025","5025","0.6800000071525574","0.4000000059604645","1"
"18855000","5028.2","5028","5029","0.6400000125169754","0.20000000298023224","1","5029","5029","5029","0.6000000059604644","0.4000000059604645","1"
"18870000","5032.2","5032","5033","0.5600000083446502","0","0.800000011920929","5033","5033","5033","0.7600000143051148","0.6000000238418579","1"
"18885000","5036.2","5036","5037","0.6800000101327897","0.20000000298023224","1","5037","5037","5037","0.6400000065565109","0.20000000298023224","1"
"18900000","5040.2","5040","5041","0.6400000095367432","0","1","5041","5041","5041","0.6800000071525574","0.4000000059604645","1"
"18915000","5044.2","5044","5045","0.6800000041723251","0.20000000298023224","1","5045","5045","5045","0.7600000083446503","0.4000000059604645","1"
"18930000","5048.2","5048","5049","0.600000011920929","0.4000000059604645","1","5049","5049","5049","0.8000000059604645","0.4000000059604645","1"
"18945000","5052.2","5052","5053","0.6800000071525574","0","1","5053","5053","5053","0.7600000083446503","0.4000000059604645","1"
"18960000","5056.2","5056","5057","0.6800000101327897","0.20000000298023224","0.800000011920929","5057","5057","5057","0.7200000077486038","0.20000000298023224","1"
"18975000","5060.2","5060","5061","0.8000000059604645","0.4000000059604645","1","5061","5061","5061","0.7200000047683716","0.4000000059604645","1"
"18990000","5064.2","5064","5065","0.8400000035762787","0.4000000059604645","1","5065","5065","5065","0.6800000041723251","0.20000000298023224","1"
"19005000","5068.2","5068","5069","0.6800000041723251","0.20000000298023224","1","5069","5069","5069","0.6000000149011612","0.20000000298023224","0.800000011920929"
"19020000","5072.2","5072","5073","0.44000000655651095","0","1","5073","5073","5073","0.800000011920929","0.6000000238418579","1"
"19035000","5076.2","5076","5077","0.6000000059604644","0","1","5077","5077","5077","0.7600000083446503","0.4000000059604645","1"
"19050000","5080.2","5080","5081","0.5600000083446502","0.20000000298023224","0.800000011920929","5081","5081","5081","0.6800000101327897","0.20000000298023224","1"
"19065000","5084.2","5084","5085","0.6400000035762787","0.20000000298023224","1","5085","5085","5085","0.6800000101327897","0.20000000298023224","0.800000011920929"
"19080000","5088.2","5088","5089","0.600000011920929","0","1","5089","5089","5089","0.7200000047683716","0","1"
"19095000","5092.2","5092","5093","0.6400000125169754","0.20000000298023224","1","5093","5093","5093","0.8400000035762787","0.4000000059604645","1"
"19110000","5096.2","5096","5097","0.5200000077486038","0","1","5097","5097","5097","0.600000011920929","0","0.800000011920929"
"19125000","5100.2","5100","5101","0.4400000125169754","0","0.800000011920929","5101","5101","5101","0.8400000035762787","0.4000000059604645","1"
"19140000","5104.2","5104","5105","0.4400000095367432","0.20000000298023224","0.800000011920929","5105","5105","5105","0.5600000143051147","0","0.800000011920929"
"19155000","5108.2","5108","5109","0.5600000083446502","0","1","5109","5109","5109","0.7600000083446503","0.4000000059604645","1"
"19170000","5112.2","5112","5113","0.6800000101327897","0.20000000298023224","0.800000011920929","5113","5113","5113","0.8400000035762787","0.4000000059604645","1"
"19185000","5116.2","5116","5117","0.7200000166893006","0.6000000238418579","1","5117","5117","5117","0.6800000071525574","0","1"
"19200000","5120.2","5120","5121","0.6400000154972076","0.4000000059604645","0.800000011920929","5121","5121","5121","0.7200000077486038","0.20000000298023224","1"
"19215000","5124.2","5124","5125","0.8000000059604645","0.4000000059604645","1","5125","5125","5125","0.7600000083446503","0.4000000059604645","1"
"19230000","5128.2","5128","5129","0.6800000071525574","0.4000000059604645","1","5129","5129","5129","0.6400000035762787","0","1"
"19245000","5132.2","5132","5133","0.6800000101327897","0.20000000298023224","1","5133","5133","5133","0.760000005364418","0.20000000298023224","1"
"19260000","5136.2","5136","5137","0.6000000149011612","0.20000000298023224","1","5137","5137","5137","0.720000010728836","0.4000000059604645","1"
"19275000","5140.2","5140","5141","0.5200000107288361","0.20000000298023224","1","5141","5141","5141","0.8000000029802322","0.20000000298023224","1"
"19290000","5144.2","5144","5145","0.6800000131130218","0.4000000059604645","0.800000011920929","5145","5145","5145","0.6800000071525574","0","1"
"19305000","5148.2","5148","5149","0.7200000166893006","0.6000000238418579","1","5149","5149","5149","0.7200000047683716","0","1"
"19320000","5152.2","5152","5153","0.6000000178813935","0.4000000059604645","0.800000011920929","5153","5153","5153","0.5600000143051147","0","0.800000011920929"
"19335000","5156.2","5156","5157","0.6400000095367432","0.4000000059604645","0.800000011920929","5157","5157","5157","0.6800000131130218","0.4000000059604645","1"
"19350000","5160.2","5160","5161","0.44000000357627866","0","1","5161","5161","5161","0.8400000095367431","0.6000000238418579","1"
"19365000","5164.2","5164","5165","0.4400000095367432","0","0.800000011920929","5165","5165","5165","0.7600000083446503","0.4000000059604645","1"
"19380000","5168.2","5168","5169","0.4800000101327896","0","1","5169","5169","5169","0.7600000143051148","0.6000000238418579","1"
"19395000","5172.2","5172","5173","0.5200000107288361","0","0.800000011920929","5173","5173","5173","0.8000000029802322","0.20000000298023224","1"
"19410000","5176.2","5176","5177","0.4800000101327896","0","0.800000011920929","5177","5177","5177","0.7200000166893006","0.6000000238418579","0.800000011920929"
"19425000","5180.2","5180","5181","0.4400000095367432","0","0.800000011920929","5181","5181","5181","0.8000000059604645","0.4000000059604645","1"
"19440000","5184.2","5184","5185","0.4000000089406967","0.20000000298023224","0.800000011920929","5185","5185","5185","0.720000010728836","0.4000000059604645","1"
"19455000","5188.2","5188","5189","0.48000000417232513","0","1","5189","5189","5189","0.9200000047683716","0.800000011920929","1"
"19470000","5192.2","5192","5193","0.5600000053644181","0.20000000298023224","1","5193","5193","5193","0.8000000059604645","0.4000000059604645","1"
"19485000","5196.2","5196","5197","0.6400000065565109","0.20000000298023224","1","5197","5197","5197","0.720000010728836","0.4000000059604645","1"
"19500000","5200.2","5200","5201","0.600000011920929","0.4000000059604645","0.800000011920929","5201","5201","5201","0.7200000077486038","0.20000000298023224","1"
"19515000","5204.2","5204","5205","0.44000001549720763","0.20000000298023224","0.6000000238418579","5205","5205","5205","0.8400000035762787","0.4000000059604645","1"
"19530000","5208.2","5208","5209","0.5600000083446502","0.20000000298023224","1","5209","5209","5209","0.6800000071525574","0","1"
"19545000","5212.2","5212","5213","0.5600000113248825","0.20000000298023224","0.800000011920929","5213","5213","5213","0.7200000077486038","0.20000000298023224","1"
"19560000","5216.2","5216","5217","0.4400000095367432","0.20000000298023224","0.800000011920929","5217","5217","5217","0.7600000143051148","0.6000000238418579","1"
"19575000","5220.2","5220","5221","0.4400000095367432","0.20000000298023224","0.800000011920929","5221","5221","5221","0.8000000029802322","0.20000000298023224","1"
"19590000","5224.2","5224","5225","0.5600000113248825","0.20000000298023224","1","5225","5225","5225","0.8000000059604645","0.4000000059604645","1"
"19605000","5228.2","5228","5229","0.6800000131130218","0.4000000059604645","1","5229","5229","5229","0.6800000101327897","0.20000000298023224","0.800000011920929"
"19620000","5232.2","5232","5233","0.5200000047683716","0","1","5233","5233","5233","0.7600000143051148","0.6000000238418579","1"
"19635000","5236.2","5236","5237","0.5200000137090683","0.20000000298023224","0.800000011920929","5237","5237","5237","0.8400000095367431","0.6000000238418579","1"
"19650000","5240.2","5240","5241","0.48000000417232513","0.20000000298023224","1","5241","5241","5241","0.760000005364418","0.20000000298023224","1"
"19665000","5244.2","5244","5245","0.360000005364418","0","1","5245","5245","5245","0.720000010728836","0.4000000059604645","0.800000011920929"
"19680000","5248.2","5248","5249","0.4000000059604645","0","1","5249","5249","5249","0.6800000071525574","0","1"
"19695000","5252.2","5252","5253","0.5200000077486038","0","1","5253","5253","5253","0.760000005364418","0.20000000298023224","1"
"19710000","5256.2","5256","5257","0.5200000017881393","0","1","5257","5257","5257","0.6800000071525574","0","1"
"19725000","5260.2","5260","5261","0.5200000047683716","0.20000000298023224","1","5261","5261","5261","0.6400000095367432","0","1"
"19740000","5264.2","5264","5265","0.4000000059604645","0","1","5265","5265","5265","0.7200000047683716","0","1"
"19755000","5268.2","5268","5269","0.360000005364418","0","1","5269","5269","5269","0.720000010728836","0.4000000059604645","1"
